Fold #,Percentile,Query ID,Predicted Depth,Reranked All Metric Value,Initial Metric Value,Maximum Metric Value,Depth of Maximum Metric Value,Bin,Metric Value At Predicted Depth,Ratio (Metric at Depth / Reranked All),Ratio (Metric at Depth / Maximum Metric Value)
0,25,1086468,33,13.341613187947148,15.759402,13.630678014265037,20,10.53~17.33,13.630678014265037,1.021666407371114,1.0
0,25,1101263,33,12.421618608057804,16.035706,12.421618608057804,901,10.53~17.33,9.981246326922054,0.8035383022022026,0.8035383022022026
0,25,178862,33,13.630678014265037,14.339492,13.630678014265037,14,10.53~17.33,13.630678014265037,1.0,1.0
0,25,19607,33,6.8461611555535535,16.02159,7.484770054209548,93,10.53~17.33,5.025869398549641,0.7341149710553767,0.6714794659220047
0,25,398258,33,10.87380641198622,16.667164,10.87380641198622,127,10.53~17.33,10.200179973200544,0.9380505396856123,0.9380505396856123
0,25,636551,33,12.540583192283169,13.11422,12.540583192283169,136,10.53~17.33,11.05616045406402,0.8816304859623605,0.8816304859623605
0,25,706487,33,12.66569555439472,13.466305,13.040583192283169,340,10.53~17.33,6.8623718945583265,0.5418077408450919,0.526231978537522
0,25,780850,33,13.630678014265037,14.764512,13.630678014265037,60,10.53~17.33,10.354654764276573,0.759658085492154,0.759658085492154
0,25,1092032,56,6.922818895979957,20.310146,6.922818895979957,861,17.33~24.37,4.210318626022307,0.6081798020842659,0.6081798020842659
0,25,1096044,56,13.630678014265037,20.954517,13.630678014265037,17,17.33~24.37,13.630678014265037,1.0,1.0
0,25,424474,56,1.2317065537373744,22.28716,2.9671660104124484,56,17.33~24.37,2.9671660104124484,2.408987758820605,1.0
0,25,581877,56,12.692814977828087,18.094032,12.692814977828087,640,17.33~24.37,6.8525902757543635,0.5398794741532532,0.5398794741532532
0,25,821068,56,13.630678014265037,17.694773,13.630678014265037,29,17.33~24.37,13.630678014265037,1.0,1.0
0,25,1084129,42,9.942135293389963,25.971066,9.942135293389963,534,24.37~33.10,9.883431905252769,0.9940954949409888,0.9940954949409888
0,25,925286,42,9.934886890631772,25.69078,10.235916886295753,27,24.37~33.10,9.934886890631772,1.0,0.9705908128203921
0,25,993211,42,9.990587445669451,32.37305,9.990587445669451,626,24.37~33.10,8.892142016181907,0.8900519678686483,0.8900519678686483
0,25,996579,42,12.031332225397405,25.46448,12.031332225397405,224,24.37~33.10,11.270755909416536,0.9367836992834976,0.9367836992834976
0,25,1032081,28,3.0070698857492903,35.30045,3.538553940861261,288,33.10~44.22,2.431959749235439,0.808747332664486,0.6872750253013002
0,25,1046828,28,3.7533279132226793,34.398056,4.455645597242949,15,33.10~44.22,4.0772317626613495,1.0862977754481782,0.9150709305031457
0,25,1094971,28,13.341613187947148,42.79253,13.630678014265037,282,33.10~44.22,11.230013599094244,0.8417283158261154,0.8238778428587041
0,25,1096092,28,11.774570736748869,34.165123,12.739553196619186,156,33.10~44.22,8.947030576986766,0.759860446467297,0.7023033256269241
0,25,490967,28,13.329648018601056,37.44201,13.630678014265037,49,33.10~44.22,10.741507571511113,0.8058357997541807,0.7880391247060275
0,25,857916,28,12.630678014265037,39.91699,12.669941124053397,267,33.10~44.22,3.398287324662435,0.2690502695757443,0.26821650482739157
0,25,899937,28,13.630678014265037,36.92168,13.630678014265037,0,33.10~44.22,13.630678014265037,1.0,1.0
0,25,1003368,25,13.243825207030495,49.943825,13.630678014265037,40,44.22~62.86,11.06287573549835,0.8353232968995705,0.8116159536540015
0,25,1029559,25,7.80163950154093,55.190804,8.376242957483553,152,44.22~62.86,6.166580770925061,0.7904211377245869,0.7361988903886411
0,25,1090280,25,9.87045873230197,49.828533,10.00504876754383,469,44.22~62.86,6.65152261661782,0.6738818120833746,0.6648166112088549
0,25,15177,25,8.855590639448218,50.44311,8.855590639448218,140,44.22~62.86,6.985848930598533,0.788863127827893,0.788863127827893
0,25,269228,25,13.630678014265037,58.782337,13.630678014265037,27,44.22~62.86,13.341613187947148,0.9787930706003494,0.9787930706003494
0,25,277623,25,11.258790740070442,54.485775,11.258790740070442,14,44.22~62.86,10.969725913752557,0.9743254108730263,0.9743254108730263
0,25,390135,25,12.051203246072582,49.780525,12.051203246072582,204,44.22~62.86,1.5,0.12446889902789096,0.12446889902789096
0,25,391417,25,10.662871238304108,55.257717,11.033513306533877,45,44.22~62.86,8.983427408058525,0.8424960976540224,0.8141946412244482
0,25,47228,25,13.630678014265037,50.845688,13.630678014265037,29,44.22~62.86,13.040583192283169,0.9567083294488865,0.9567083294488865
0,25,788396,25,10.048300322564923,61.919807,10.048300322564923,42,44.22~62.86,8.803504003262482,0.8761187186546296,0.8761187186546296
0,25,866336,25,3.1567065308538043,58.388283,5.148089041191962,18,44.22~62.86,4.543559338088345,1.4393353622452305,0.8825720188080415
0,25,1015486,18,12.86666812285831,87.66433,12.86666812285831,106,62.86~93.26,10.007291773074938,0.777768702629118,0.777768702629118
0,25,1025772,18,12.630678014265037,73.33602,13.630678014265037,57,62.86~93.26,13.315213137479308,1.0541962294059875,0.9768562593544076
0,25,1033927,18,6.717295890504302,73.064285,6.717295890504302,540,62.86~93.26,5.885424265341916,0.8761597466119758,0.8761597466119758
0,25,1057536,18,9.480790723718563,65.18116,10.46335142962182,41,62.86~93.26,8.850382753865262,0.9335068151777489,0.8458458853642025
0,25,1085421,18,13.630678014265037,75.37047,13.630678014265037,146,62.86~93.26,12.448018658525644,0.9132354711554559,0.9132354711554559
0,25,1093040,18,13.630678014265037,64.47808,13.630678014265037,22,62.86~93.26,13.040583192283169,0.9567083294488865,0.9567083294488865
0,25,1093186,18,11.99974826069358,65.278114,11.99974826069358,18,62.86~93.26,11.99974826069358,1.0,1.0
0,25,1096895,18,13.630678014265037,68.24048,13.630678014265037,17,62.86~93.26,13.630678014265037,1.0,1.0
0,25,1101423,18,10.008989023540916,66.99248,11.21804842974815,47,62.86~93.26,11.206083260402057,1.1196019132447446,0.9989334000988653
0,25,30211,18,10.47621448894234,68.45552,10.47621448894234,94,62.86~93.26,9.03584220780659,0.8625102337627715,0.8625102337627715
0,25,323382,18,13.243825207030495,72.51143,13.630678014265037,331,62.86~93.26,3.57938887245085,0.27026850751176695,0.2625980064018004
0,25,600134,18,7.466556751077204,85.31157,7.466556751077204,494,62.86~93.26,5.892789260714372,0.7892244654625061,0.7892244654625061
0,25,66388,18,9.02163403292939,67.561806,9.746825570724347,105,62.86~93.26,8.550543328096031,0.9477821087494954,0.8772644248172985
0,25,669979,18,9.629463226481612,85.62661,10.005110691938466,288,62.86~93.26,9.080922709054857,0.9430351926659594,0.9076284099856821
0,25,700571,18,10.7036135486264,63.624496,11.104808615715395,26,62.86~93.26,10.50501807067117,0.9814459409382623,0.9459882141331631
0,25,74717,18,10.98977792084229,67.44002,10.98977792084229,494,62.86~93.26,8.067809004292375,0.7341193846139189,0.7341193846139189
0,25,1011630,19,6.495452032393595,133.92525,7.131473078933742,120,93.26~142.64,2.5636708001670567,0.3946870498591514,0.3594868510041915
0,25,1092228,19,13.630678014265037,102.0399,13.630678014265037,17,93.26~142.64,13.630678014265037,1.0,1.0
0,25,1093322,19,8.559972811990695,117.687386,8.559972811990695,433,93.26~142.64,7.713166913459891,0.9010737630679609,0.9010737630679609
0,25,1093539,19,7.468966086184148,126.81912,7.468966086184148,318,93.26~142.64,5.3610887033962795,0.7177819046886621,0.7177819046886621
0,25,1095656,19,9.91919951522064,135.65439,9.91919951522064,683,93.26~142.64,6.598877061344067,0.6652630639416353,0.6652630639416353
0,25,1097016,19,9.89103244292026,132.1431,9.89103244292026,278,93.26~142.64,5.060058707732298,0.5115804378292333,0.5115804378292333
0,25,323998,19,11.338710264439491,133.1316,12.061977845523923,15,93.26~142.64,11.916839917075269,1.0509872497976167,0.9879673192649319
0,25,43762,19,12.725118315497438,121.15229,13.014183141815328,356,93.26~142.64,10.530493790411953,0.8275360220098908,0.8091551867421369
0,25,504670,19,13.630678014265037,99.10249,13.630678014265037,45,93.26~142.64,10.00010529471138,0.7336469458266037,0.7336469458266037
0,25,529738,19,7.461372836841218,99.38899,7.461372836841218,23,93.26~142.64,7.061341898894345,0.9463864161871548,0.9463864161871548
0,25,556754,19,12.441137493823682,102.7003,12.441137493823682,113,93.26~142.64,11.51689734427566,0.9257109609143975,0.9257109609143975
0,25,581552,19,7.635632752850816,93.56212,10.310207740252224,16,93.26~142.64,10.310207740252224,1.350275487830768,1.0
0,25,671957,19,2.7201861405678747,105.59664,4.092919138072481,51,93.26~142.64,3.248205923381328,1.1941116363100144,0.7936159532609378
0,25,922024,19,13.630678014265037,127.0699,13.630678014265037,31,93.26~142.64,13.341613187947148,0.9787930706003494,0.9787930706003494
0,25,999753,19,4.297596420238125,110.05177,9.13420902987709,17,93.26~142.64,8.729487766094943,2.03124884528158,0.9556917011140927
0,25,1023101,19,6.388615819488755,208.7694,9.148003145450357,113,142.64~278.68,8.620045287031537,1.349282149778941,0.9422870926010347
0,25,1029090,19,10.930641320973097,225.18695,10.930641320973097,885,142.64~278.68,7.587475710194492,0.6941473503147589,0.6941473503147589
0,25,1037662,19,12.666414927360249,144.7636,12.954760380712608,25,142.64~278.68,12.496314685267723,0.9865707666243352,0.9646117965927467
0,25,1075871,19,10.211385314978232,193.96109,11.707249858949837,13,142.64~278.68,11.38325338824387,1.1147609297973238,0.9723251425732338
0,25,1085420,19,5.14527201342591,162.93707,8.08511611204912,322,142.64~278.68,7.468737832213675,1.4515729805392188,0.9237638308104362
0,25,1091923,19,6.8326241644062335,233.03294,6.8326241644062335,138,142.64~278.68,5.15170113362672,0.7539857322262671,0.7539857322262671
0,25,117956,19,13.630678014265037,174.9838,13.630678014265037,25,142.64~278.68,13.329648018601056,0.977915258848537,0.977915258848537
0,25,398447,19,11.60490123698269,179.65312,11.60490123698269,14,142.64~278.68,11.60490123698269,1.0,1.0
0,25,450523,19,4.997288266945328,189.09505,5.271918212141468,12,142.64~278.68,4.663954933611995,0.9332971572726405,0.8846789244322293
0,25,467925,19,8.564423339410903,143.59903,9.699013374652765,12,142.64~278.68,9.12088372201699,1.064973479305422,0.940392942013396
0,25,547301,19,13.200001456191645,144.4585,13.329648018601056,12,142.64~278.68,12.829648018601056,0.9719429244898401,0.9624896321866663
0,25,604791,19,10.507619936637266,227.35477,10.507619936637266,22,142.64~278.68,10.440477575847131,0.9936101266323855,0.9936101266323855
0,25,690606,19,6.864396850157386,233.193,8.562821099428277,0,142.64~278.68,8.24953977318468,1.2017865448725527,0.9634137718625799
0,25,961568,19,12.02614831116142,155.88918,12.02614831116142,34,142.64~278.68,10.525395771917577,0.8752092107619361,0.8752092107619361
0,25,984689,19,6.239566963927731,205.34474,7.688923972781549,13,142.64~278.68,7.648181662459256,1.2257552017111166,0.9947011687894797
0,25,993774,19,8.845377356638178,225.52422,12.4504883703013,13,142.64~278.68,12.4504883703013,1.4075700638093864,1.0
0,25,1045590,11,13.329648018601056,712.0589,13.329648018601056,19,278.68~5153.07,11.663604625119884,0.8750121990350933,0.8750121990350933
0,25,1057190,11,9.851665945027309,616.5179,9.851665945027309,17,278.68~5153.07,8.383469890449991,0.8509697686898936,0.8509697686898936
0,25,1098851,11,5.024407690378696,546.55084,5.024407690378696,79,278.68~5153.07,2.7073230812473543,0.5388342762136208,0.5388342762136208
0,25,175421,11,8.889553242386327,1108.808,9.178618068704216,67,278.68~5153.07,7.939725036603284,0.8931523126208231,0.8650240131109593
0,25,334654,11,9.0429500787531,553.4037,9.077226943742447,28,278.68~5153.07,7.587475710194492,0.8390487223878054,0.8358803583097653
0,25,445494,11,9.160842233423908,823.1879,9.50261453941018,129,278.68~5153.07,8.071671742169094,0.8811058564810879,0.849415885353811
0,25,453347,11,10.203063744280133,414.5422,10.203063744280133,614,278.68~5153.07,8.845377356638178,0.8669334602164885,0.8669334602164885
0,25,495919,11,8.216851134327708,334.47607,9.220956172174708,138,278.68~5153.07,6.974235896161738,0.8487723316569932,0.7563462797065769
0,25,802038,11,6.846856557172109,366.374,11.37056884593225,13,278.68~5153.07,10.436232006188453,1.5242369865710796,0.9178284875274249
0,25,987326,11,7.010254151571571,606.93536,9.413998917962244,166,278.68~5153.07,8.845377356638178,1.2617769863101476,0.9395982975694721
0,30,1028599,121,7.920982661428224,2.0606124,8.163401890222309,87,0.23~10.53,7.399766525196368,0.9341980460618915,0.9064562329167473
0,30,1087791,121,13.630678014265037,10.017178,13.630678014265037,117,0.23~10.53,13.630678014265037,1.0,1.0
0,30,559161,121,11.910577769438769,4.7290864,11.910577769438769,859,0.23~10.53,10.689467298143835,0.8974768063369547,0.8974768063369547
0,30,897497,121,10.366754018599917,10.121282,10.553446251603688,428,0.23~10.53,8.388967954398055,0.8092183859428573,0.7949031770662857
0,30,924972,121,8.113518726644532,10.518543,8.815922306406408,347,0.23~10.53,6.6531563628136805,0.8200087516856196,0.7546750222581844
0,30,1007959,41,12.05254836162926,16.805826,13.315213137479308,28,10.53~17.33,12.630678014265037,1.047967420274066,0.9485899988121512
0,30,1040694,41,3.18945462469975,15.979641,3.18945462469975,774,10.53~17.33,1.0616063116448506,0.3328488524099284,0.3328488524099284
0,30,1086332,41,11.643541073585558,12.788483,13.200001456191645,116,10.53~17.33,12.841613187947148,1.1028958550315529,0.9728493766130314
0,30,1086468,41,13.341613187947148,15.759402,13.630678014265037,20,10.53~17.33,13.630678014265037,1.021666407371114,1.0
0,30,1101263,41,12.421618608057804,16.035706,12.421618608057804,901,10.53~17.33,9.957315988229867,0.8016117949210448,0.8016117949210448
0,30,178862,41,13.630678014265037,14.339492,13.630678014265037,14,10.53~17.33,13.630678014265037,1.0,1.0
0,30,19607,41,6.8461611555535535,16.02159,7.484770054209548,93,10.53~17.33,5.025869398549641,0.7341149710553767,0.6714794659220047
0,30,398258,41,10.87380641198622,16.667164,10.87380641198622,127,10.53~17.33,10.319230453167512,0.9489989118982846,0.9489989118982846
0,30,636551,41,12.540583192283169,13.11422,12.540583192283169,136,10.53~17.33,11.05616045406402,0.8816304859623605,0.8816304859623605
0,30,706487,41,12.66569555439472,13.466305,13.040583192283169,340,10.53~17.33,7.007822424993137,0.5532915578853919,0.5373856614894379
0,30,780850,41,13.630678014265037,14.764512,13.630678014265037,60,10.53~17.33,11.708147748924262,0.8589556393798774,0.8589556393798774
0,30,1092032,63,6.922818895979957,20.310146,6.922818895979957,861,17.33~24.37,4.210318626022307,0.6081798020842659,0.6081798020842659
0,30,1096044,63,13.630678014265037,20.954517,13.630678014265037,17,17.33~24.37,13.630678014265037,1.0,1.0
0,30,424474,63,1.2317065537373744,22.28716,2.9671660104124484,56,17.33~24.37,2.9671660104124484,2.408987758820605,1.0
0,30,581877,63,12.692814977828087,18.094032,12.692814977828087,640,17.33~24.37,6.8525902757543635,0.5398794741532532,0.5398794741532532
0,30,821068,63,13.630678014265037,17.694773,13.630678014265037,29,17.33~24.37,13.630678014265037,1.0,1.0
0,30,1084129,45,9.942135293389963,25.971066,9.942135293389963,534,24.37~33.10,9.883431905252769,0.9940954949409888,0.9940954949409888
0,30,925286,45,9.934886890631772,25.69078,10.235916886295753,27,24.37~33.10,9.934886890631772,1.0,0.9705908128203921
0,30,993211,45,9.990587445669451,32.37305,9.990587445669451,626,24.37~33.10,8.892142016181907,0.8900519678686483,0.8900519678686483
0,30,996579,45,12.031332225397405,25.46448,12.031332225397405,224,24.37~33.10,11.270755909416536,0.9367836992834976,0.9367836992834976
0,30,1032081,37,3.0070698857492903,35.30045,3.538553940861261,288,33.10~44.22,2.4642630869047912,0.8194897958917092,0.6964039910339774
0,30,1046828,37,3.7533279132226793,34.398056,4.455645597242949,15,33.10~44.22,3.48713694067948,0.9290786793220412,0.782633372554864
0,30,1094971,37,13.341613187947148,42.79253,13.630678014265037,282,33.10~44.22,12.035577795056083,0.9021081353137309,0.8829771917772822
0,30,1096092,37,11.774570736748869,34.165123,12.739553196619186,156,33.10~44.22,9.192271652465802,0.7806884733195737,0.721553692707625
0,30,490967,37,13.329648018601056,37.44201,13.630678014265037,49,33.10~44.22,12.4504883703013,0.9340447964512703,0.913416658897773
0,30,857916,37,12.630678014265037,39.91699,12.669941124053397,267,33.10~44.22,4.886322155316342,0.38686142975046545,0.38566257786627334
0,30,899937,37,13.630678014265037,36.92168,13.630678014265037,0,33.10~44.22,13.630678014265037,1.0,1.0
0,30,1003368,27,13.243825207030495,49.943825,13.630678014265037,40,44.22~62.86,11.06287573549835,0.8353232968995705,0.8116159536540015
0,30,1029559,27,7.80163950154093,55.190804,8.376242957483553,152,44.22~62.86,6.166580770925061,0.7904211377245869,0.7361988903886411
0,30,1090280,27,9.87045873230197,49.828533,10.00504876754383,469,44.22~62.86,6.65152261661782,0.6738818120833746,0.6648166112088549
0,30,15177,27,8.855590639448218,50.44311,8.855590639448218,140,44.22~62.86,6.97388376125244,0.7875119848230671,0.7875119848230671
0,30,269228,27,13.630678014265037,58.782337,13.630678014265037,27,44.22~62.86,13.630678014265037,1.0,1.0
0,30,277623,27,11.258790740070442,54.485775,11.258790740070442,14,44.22~62.86,10.969725913752557,0.9743254108730263,0.9743254108730263
0,30,390135,27,12.051203246072582,49.780525,12.051203246072582,204,44.22~62.86,1.9306765580733931,0.16020612370823548,0.16020612370823548
0,30,391417,27,10.662871238304108,55.257717,11.033513306533877,45,44.22~62.86,8.983427408058525,0.8424960976540224,0.8141946412244482
0,30,47228,27,13.630678014265037,50.845688,13.630678014265037,29,44.22~62.86,13.341613187947148,0.9787930706003494,0.9787930706003494
